name_base_id,name_base,coverage_kind,language_qid,language_code,gender,name_qid,localized_name,source_dataset,source_license
"3","Italian","direct_language","Q652","it","unknown","Q17407027","Leonio","Wikidata Query Service","CC0-1.0"
"3","Italian","direct_language","Q652","it","unknown","Q30134339","Mariolina","Wikidata Query Service","CC0-1.0"
"3","Italian","direct_language","Q652","it","unknown","Q16422172","Max","Wikidata Query Service","CC0-1.0"
"3","Italian","direct_language","Q652","it","unknown","Q2492965","Ondina","Wikidata Query Service","CC0-1.0"
"3","Italian","direct_language","Q652","it","unknown","Q21210899","Onelio","Wikidata Query Service","CC0-1.0"
"3","Italian","direct_language","Q652","it","unknown","Q3898414","Paziente","Wikidata Query Service","CC0-1.0"
"3","Italian","direct_language","Q652","it","unknown","Q48800622","Procopio","Wikidata Query Service","CC0-1.0"
"3","Italian","direct_language","Q652","it","unknown","Q19754620","Quinziano","Wikidata Query Service","CC0-1.0"
"3","Italian","direct_language","Q652","it","unknown","Q3929848","Rambaldo","Wikidata Query Service","CC0-1.0"
"3","Italian","direct_language","Q652","it","unknown","Q102405435","Ricciarda","Wikidata Query Service","CC0-1.0"
"3","Italian","direct_language","Q652","it","unknown","Q203150","Rino","Wikidata Query Service","CC0-1.0"
"3","Italian","direct_language","Q652","it","unknown","Q16029835","Salomone","Wikidata Query Service","CC0-1.0"
"3","Italian","direct_language","Q652","it","unknown","Q98841944","Spinetta","Wikidata Query Service","CC0-1.0"
"3","Italian","direct_language","Q652","it","unknown","Q3981171","Tarquinio","Wikidata Query Service","CC0-1.0"
"3","Italian","direct_language","Q652","it","unknown","Q17504967","Timoleone","Wikidata Query Service","CC0-1.0"
"3","Italian","direct_language","Q652","it","unknown","Q4009354","Velia","Wikidata Query Service","CC0-1.0"
"3","Italian","direct_language","Q652","it","unknown","Q4023630","Zaffiro","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q65952854","Arancha","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q113365657","Babil","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q117213440","Care","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q135287113","Christian","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q20639746","Cruz","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q14516546","Daniel","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q104903733","del Tránsito","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q116894482","Escolástico","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q110297767","Esperidión","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q123398605","Espíritu Santo","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q101882050","Estefany","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q138615156","Exuperio","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q124032448","Francisco Cristóbal","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q5522068","Garci","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q55632781","Generosa","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q124032476","Hernando Lelio","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q133731972","Jairo Eduardo","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q124032500","Juan Roberto","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q124032490","Lucrecio","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q110852914","Lutgardo","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q133734549","Luz María","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q114348688","Magín","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q112863621","Marcián","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q6757805","Marcos","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q56070817","María Pilar","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q13577249","Mateo","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q124032508","Milcíades","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q51742920","Olvido","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q124032397","Patrocinio","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q112572536","Prado","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q111333125","Proceso","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q112246316","Restituto","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q140421004","Robiro","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q113245368","Sulay","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q100292115","Tirzah","Wikidata Query Service","CC0-1.0"
"4","Castillian","direct_language","Q1321","es","unknown","Q73290503","Yanuario","Wikidata Query Service","CC0-1.0"
"5","Ruthenian","regional_language_proxy","Q7737","ru","unknown","Q127389367","Аникий","Wikidata Query Service","CC0-1.0"
"5","Ruthenian","regional_language_proxy","Q7737","ru","unknown","Q123985595","Африкан","Wikidata Query Service","CC0-1.0"
"5","Ruthenian","regional_language_proxy","Q7737","ru","unknown","Q4104193","Василев","Wikidata Query Service","CC0-1.0"
"5","Ruthenian","regional_language_proxy","Q7737","ru","unknown","Q135682152","Ганна","Wikidata Query Service","CC0-1.0"
"5","Ruthenian","regional_language_proxy","Q7737","ru","unknown","Q1399596","Израиль","Wikidata Query Service","CC0-1.0"
"5","Ruthenian","regional_language_proxy","Q7737","ru","unknown","Q135654748","Магдалина","Wikidata Query Service","CC0-1.0"
"5","Ruthenian","regional_language_proxy","Q7737","ru","unknown","Q131338269","Маркел","Wikidata Query Service","CC0-1.0"
"5","Ruthenian","regional_language_proxy","Q7737","ru","unknown","Q105707370","Фануза","Wikidata Query Service","CC0-1.0"
"5","Ruthenian","regional_language_proxy","Q8798","uk","unknown","Q18083285","Мар’ян","Wikidata Query Service","CC0-1.0"
"5","Ruthenian","regional_language_proxy","Q8798","uk","unknown","Q131338269","Маркел","Wikidata Query Service","CC0-1.0"
"6","Nordic","regional_language_proxy","Q9035","da","unknown","Q1734206","Karolina","Wikidata Query Service","CC0-1.0"
"6","Nordic","regional_language_proxy","Q9035","da","unknown","Q4928254","Vincent","Wikidata Query Service","CC0-1.0"
"6","Nordic","regional_language_proxy","Q9035","da","unknown","Q15854810","Winni","Wikidata Query Service","CC0-1.0"
"6","Nordic","regional_language_proxy","Q294","is","unknown","Q10428439","Berglind","Wikidata Query Service","CC0-1.0"
"6","Nordic","regional_language_proxy","Q294","is","unknown","Q11680006","Egil","Wikidata Query Service","CC0-1.0"
"6","Nordic","regional_language_proxy","Q294","is","unknown","Q1329501","Elín","Wikidata Query Service","CC0-1.0"
"6","Nordic","regional_language_proxy","Q294","is","unknown","Q110633706","Hrafnhildur","Wikidata Query Service","CC0-1.0"
"6","Nordic","regional_language_proxy","Q294","is","unknown","Q20819034","Ingi","Wikidata Query Service","CC0-1.0"
"6","Nordic","regional_language_proxy","Q294","is","unknown","Q15834146","Marteinn","Wikidata Query Service","CC0-1.0"
"6","Nordic","regional_language_proxy","Q9027","sv","unknown","Q101095507","Aletto","Wikidata Query Service","CC0-1.0"
"6","Nordic","regional_language_proxy","Q9027","sv","unknown","Q101095512","Anna-Clara","Wikidata Query Service","CC0-1.0"
"6","Nordic","regional_language_proxy","Q9027","sv","unknown","Q61957875","Atos","Wikidata Query Service","CC0-1.0"
"6","Nordic","regional_language_proxy","Q9027","sv","unknown","Q101095405","Bie","Wikidata Query Service","CC0-1.0"
"6","Nordic","regional_language_proxy","Q9027","sv","unknown","Q3491357","Börje","Wikidata Query Service","CC0-1.0"
"6","Nordic","regional_language_proxy","Q9027","sv","unknown","Q1329501","Elín","Wikidata Query Service","CC0-1.0"
"6","Nordic","regional_language_proxy","Q9027","sv","unknown","Q19803504","G.","Wikidata Query Service","CC0-1.0"
"6","Nordic","regional_language_proxy","Q9027","sv","unknown","Q112209516","Gerdis","Wikidata Query Service","CC0-1.0"
"6","Nordic","regional_language_proxy","Q9027","sv","unknown","Q61957903","Grels","Wikidata Query Service","CC0-1.0"
"6","Nordic","regional_language_proxy","Q9027","sv","unknown","Q101095557","Gulli","Wikidata Query Service","CC0-1.0"
"6","Nordic","regional_language_proxy","Q9027","sv","unknown","Q1602421","Helgo","Wikidata Query Service","CC0-1.0"
"6","Nordic","regional_language_proxy","Q9027","sv","unknown","Q20819034","Ingi","Wikidata Query Service","CC0-1.0"
"6","Nordic","regional_language_proxy","Q9027","sv","unknown","Q1734206","Karolina","Wikidata Query Service","CC0-1.0"
"6","Nordic","regional_language_proxy","Q9027","sv","unknown","Q5965663","Line","Wikidata Query Service","CC0-1.0"
"6","Nordic","regional_language_proxy","Q9027","sv","unknown","Q101095581","Lizinka","Wikidata Query Service","CC0-1.0"
"6","Nordic","regional_language_proxy","Q9027","sv","unknown","Q1818817","Mathias","Wikidata Query Service","CC0-1.0"
"6","Nordic","regional_language_proxy","Q9027","sv","unknown","Q101095618","Sippan","Wikidata Query Service","CC0-1.0"
"6","Nordic","regional_language_proxy","Q9027","sv","unknown","Q118394135","Tullius","Wikidata Query Service","CC0-1.0"
"6","Nordic","regional_language_proxy","Q9027","sv","unknown","Q4928254","Vincent","Wikidata Query Service","CC0-1.0"
"7","Greek","direct_language","Q9129","el","unknown","Q98446488","Δομένικος","Wikidata Query Service","CC0-1.0"
"7","Greek","direct_language","Q9129","el","unknown","Q116431264","Φώτω","Wikidata Query Service","CC0-1.0"
"8","Roman","direct_language","Q397","la","unknown","Q12899110","Caelestis","Wikidata Query Service","CC0-1.0"
"8","Roman","direct_language","Q397","la","unknown","Q63077925","Cyprianus","Wikidata Query Service","CC0-1.0"
"8","Roman","direct_language","Q397","la","unknown","Q16746969","Herbertus","Wikidata Query Service","CC0-1.0"
"8","Roman","direct_language","Q397","la","unknown","Q21144766","Isidorus","Wikidata Query Service","CC0-1.0"
"8","Roman","direct_language","Q397","la","unknown","Q16278998","Marinus","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q9072","et","unknown","Q65257771","Aave","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q9072","et","unknown","Q2824680","Ado","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q9072","et","unknown","Q65257805","Aiki","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q9072","et","unknown","Q65257865","Alvi","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q9072","et","unknown","Q65257966","Aule","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q9072","et","unknown","Q19963441","Eliisabet","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q9072","et","unknown","Q55754194","Hain","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q9072","et","unknown","Q50376267","Heigo","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q9072","et","unknown","Q65257050","Ivetta","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q9072","et","unknown","Q31280703","Kaur","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q9072","et","unknown","Q65257240","Kirke","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q9072","et","unknown","Q65263152","Koidu","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q9072","et","unknown","Q126810628","Leivo","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q9072","et","unknown","Q65257472","Maaris","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q9072","et","unknown","Q104531121","Mardi","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q9072","et","unknown","Q65260887","Moonika","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q9072","et","unknown","Q19963462","Tõivelemb","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q9072","et","unknown","Q6304362","Uno","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q9072","et","unknown","Q96867963","Virgo","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q16157880","Aake","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q9294745","Aallotar","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11903282","Äänis","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q3816671","Aati","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q3817139","Adessa","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11850225","Aito","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11850742","Alestari","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11851016","Alpi","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11851704","Anni","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11851842","Anselmi","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11852539","Arijoutsi","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11853120","Asiya","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11853181","Assi","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11857238","Eke","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11857996","Ensi","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11858462","Erkko","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q104036042","Havu","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q14883707","Hilippa","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11864327","Ihanelma","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q18760758","Iira","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11864441","Iivana","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11865125","Isko","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q18760775","Jasu","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11868253","Jyry","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q55510349","Kaiku","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q96267562","Kake","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q107425536","Karelius","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11870174","Karo","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11871296","Kielo","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11871785","Kirsikka","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q18760805","Klemetti","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q138034933","Kosmo","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q61957891","Kössi","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11872842","Kotivalo","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q96106984","Krisse","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q128123310","Kunnari","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11873494","Kunto","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11874014","Kyrö","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q18760821","Lappi","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q61957873","Lemmitty","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11875404","Lempi","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11879934","Lyly","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11879950","Lyyti","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11880704","Malmi","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q18760877","Mea","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11881992","Meimi","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11882148","Merituuli","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q95147749","Mertsi","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q18760881","Miihkali","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q94577983","Myrsky","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q18760905","Niila","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q18760912","Nuppu","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11885003","Nyyrikki","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q18760920","Oke","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q20379208","Oma","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q133187556","Otava","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11886048","Oula","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11889425","Pälvi","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q18760935","Pii","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q5412113","Piri","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11888600","Pomeliina","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q18760939","Ponteva","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11889622","Rabbe","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q18760944","Raikas","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q130544600","Raikko","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q18760947","Reaidnu","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q117205101","Reetu","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q10656415","Roine","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11891515","Ruusa","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q96626951","Sade","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q113462244","Sakke","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q1130234","Sami","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11892245","Sammeli","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11892285","Samu","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q135934333","Sankari","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11892656","Savanna","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11892799","Seidi","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11893358","Sievä","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q61957813","Sikstus","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q18760740","Sisarnimi","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q18760984","Siviä","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11893999","Sointu","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11895203","Suomi","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q136682889","Syväri","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11896002","Taimi","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q124804466","Teini","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q104029114","Tiitu","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11898463","Tuisku","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11898735","Turkka","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11899505","Unelma","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q6304362","Uno","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11899579","Untamo","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q95464372","Urpu","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11899726","Usva","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11900343","Vanamo","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q61957888","Varma","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q18761031","Venni","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11901171","Viena","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q61957874","Vilhelmiina","Wikidata Query Service","CC0-1.0"
"9","Finnic","regional_language_proxy","Q1412","fi","unknown","Q11901737","Virva","Wikidata Query Service","CC0-1.0"
"10","Korean","direct_language","Q9176","ko","unknown","Q69511554","거","Wikidata Query Service","CC0-1.0"
"10","Korean","direct_language","Q9176","ko","unknown","Q20054807","경","Wikidata Query Service","CC0-1.0"
"10","Korean","direct_language","Q9176","ko","unknown","Q6450158","광","Wikidata Query Service","CC0-1.0"
"10","Korean","direct_language","Q9176","ko","unknown","Q20083689","규","Wikidata Query Service","CC0-1.0"
"10","Korean","direct_language","Q9176","ko","unknown","Q20058721","근","Wikidata Query Service","CC0-1.0"
"10","Korean","direct_language","Q9176","ko","unknown","Q20064958","기","Wikidata Query Service","CC0-1.0"
"10","Korean","direct_language","Q9176","ko","unknown","Q31021578","나","Wikidata Query Service","CC0-1.0"
"10","Korean","direct_language","Q9176","ko","unknown","Q69512206","낙","Wikidata Query Service","CC0-1.0"
"10","Korean","direct_language","Q9176","ko","unknown","Q20031403","남","Wikidata Query Service","CC0-1.0"
"10","Korean","direct_language","Q9176","ko","unknown","Q20083693","다","Wikidata Query Service","CC0-1.0"
"10","Korean","direct_language","Q9176","ko","unknown","Q69512120","락","Wikidata Query Service","CC0-1.0"
"10","Korean","direct_language","Q9176","ko","unknown","Q69512210","란","Wikidata Query Service","CC0-1.0"
"10","Korean","direct_language","Q9176","ko","unknown","Q69511565","련","Wikidata Query Service","CC0-1.0"
"10","Korean","direct_language","Q9176","ko","unknown","Q69511557","렬","Wikidata Query Service","CC0-1.0"
"10","Korean","direct_language","Q9176","ko","unknown","Q69511734","록","Wikidata Query Service","CC0-1.0"
"10","Korean","direct_language","Q9176","ko","unknown","Q69512250","마","Wikidata Query Service","CC0-1.0"
"10","Korean","direct_language","Q9176","ko","unknown","Q20058728","명","Wikidata Query Service","CC0-1.0"
"10","Korean","direct_language","Q9176","ko","unknown","Q69511591","목","Wikidata Query Service","CC0-1.0"
"10","Korean","direct_language","Q9176","ko","unknown","Q20058735","민","Wikidata Query Service","CC0-1.0"
"10","Korean","direct_language","Q9176","ko","unknown","Q25114009","반","Wikidata Query Service","CC0-1.0"
"10","Korean","direct_language","Q9176","ko","unknown","Q16256253","병","Wikidata Query Service","CC0-1.0"
"10","Korean","direct_language","Q9176","ko","unknown","Q69511648","본","Wikidata Query Service","CC0-1.0"
"10","Korean","direct_language","Q9176","ko","unknown","Q20065424","빈","Wikidata Query Service","CC0-1.0"
"10","Korean","direct_language","Q9176","ko","unknown","Q27350540","상","Wikidata Query Service","CC0-1.0"
"10","Korean","direct_language","Q9176","ko","unknown","Q20054804","석","Wikidata Query Service","CC0-1.0"
"10","Korean","direct_language","Q9176","ko","unknown","Q27352651","선","Wikidata Query Service","CC0-1.0"
"10","Korean","direct_language","Q9176","ko","unknown","Q20065421","수","Wikidata Query Service","CC0-1.0"
"10","Korean","direct_language","Q9176","ko","unknown","Q17152188","숙","Wikidata Query Service","CC0-1.0"
