name_base_id,name_base,sphere_key,category,gender,name,name_qid,source_dataset,source_license
6,Nordic,base_6,mythology,male,Tyr,Q172713,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
6,Nordic,base_6,mythology,unknown,Urðarbrunnr,Q1458366,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
6,Nordic,base_6,mythology,female,Urðr,Q946913,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
6,Nordic,base_6,mythology,male,Veraldur,Q61000566,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
6,Nordic,base_6,mythology,female,Verðandi,Q917725,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
6,Nordic,base_6,mythology,male,Viðfinnr,Q1621291,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
6,Nordic,base_6,mythology,male,Váli,Q2646624,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
6,Nordic,base_6,mythology,male,Víðarr,Q372614,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
6,Nordic,base_6,mythology,male,Völsung,Q1263694,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
6,Nordic,base_6,mythology,unknown,Völsungs,Q1242790,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
6,Nordic,base_6,mythology,unknown,Yule Lads,Q1715040,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
6,Nordic,base_6,mythology,unknown,Árvakr,Q12344299,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
6,Nordic,base_6,mythology,male,Ægir,Q204927,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
6,Nordic,base_6,mythology,unknown,Élivágar,Q274754,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
6,Nordic,base_6,mythology,male,Ótr,Q1967084,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
6,Nordic,base_6,mythology,male,Óttar,Q2449577,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
6,Nordic,base_6,mythology,unknown,Öku-Thor,Q296494,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
6,Nordic,base_6,mythology,female,Ölrún,Q80190608,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
6,Nordic,base_6,mythology,male,Örvar-Oddr,Q2275382,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
6,Nordic,base_6,mythology,female,Þorbjörg Lítilvölva,Q335816,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
6,Nordic,base_6,mythology,female,Þorgerðr Hölgabrúðr,Q16513995,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
6,Nordic,base_6,mythology,male,Þrymr,Q1123905,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
6,Nordic,base_6,mythology,female,Þrúðr,Q827758,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Aba,Q304227,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Abantidas,Q305524,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Abarbarea,Q279782,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Aeantides of Lampsacus,Q403403,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Aegle,Q26276980,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Aelianus Tacticus,Q380793,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Agathon,Q391497,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,female,Aglais,Q83759154,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Aineades,Q405957,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Aison,Q327857,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Amalthea,Q107785,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Amphitrite,Q180222,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Anchiroe,Q29654988,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Anchius,Q15783253,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,unknown,Ancius,Q3615218,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Andes,Q21548629,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Anippe,Q10411954,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Anthédon,Q21548693,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Antimachus,Q21548750,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Aphareus,Q26806435,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Apollodorus of Acharnae,Q328853,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Areius,Q55484966,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Argeia,Q644354,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Argeus,Q15783910,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Argyra,Q3560453,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Aristophanes,Q667194,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Aristotle,Q868,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Asia,Q605744,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Asteas,Q328002,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Asteria,Q18642285,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Astraeus,Q250588,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Athenaeus,Q294923,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Atlas,Q130818,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Batea,Q810744,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Bolbe,Q4810860,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Briareus,Q849647,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Caliadne,Q2559167,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Callirhoe,Q1722503,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Calypso,Q48961,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Cassotis,Q1735272,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Castalia,Q170053,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Celusa,Q57157139,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Chares,Q1063128,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Charitaios,Q1063233,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Chlidanope,Q18643251,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Cisseis,Q57521633,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Clanis,Q57664165,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Cleocharia,Q2980753,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Cleone,Q2754601,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Cnossia,Q10546716,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Coeus,Q182837,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Cottus,Q3318918,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Crenaeus,Q124316484,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Creusa,Q1232622,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Crocale,Q122067349,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Cronus,Q44204,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Cyane,Q1423058,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Cyllarus,Q3676711,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Cyllene,Q7595427,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Daphne,Q194015,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Daphnis,Q122227110,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Daulis,Q17461398,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Deiniades,Q1183292,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Demoleon,Q59772137,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Demosthenes,Q117253,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Dionysicles of Miletus,Q1226971,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Dipylon Master,Q943544,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Drosera,Q5308511,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Elatus,Q60300036,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,unknown,Elbows Out,Q1325382,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Elymus,Q65054738,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Epainetos,Q1029554,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Ephydatia,Q5820239,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Epicharmus of Kos,Q312410,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Epiktetos,Q938972,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Euboea,Q1372109,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Eucheiros,Q974212,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Euphronios,Q358508,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Eurryroe,Q106795677,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Eurynome,Q548099,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Eurynomus,Q61046327,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Eurytion,Q124357578,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Euthymides,Q560260,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Evadne,Q1259960,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Glaucia,Q5567263,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Glaukia,Q126890351,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Gyges,Q1187298,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,unknown,Helops,Q125968721,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Hermonax,Q328215,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Hesione,Q669635,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Hylaeus,Q124559102,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Hyles,Q124422562,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Hylonome,Q391070,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,unknown,Inachides,Q126898460,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Iphinous,Q126087412,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Ismenis,Q6085037,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Kalligeneia,Q126911214,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Kalliroe,Q126911246,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Kealtes,Q1303181,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Kleitias,Q722963,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Kretheis,Q126709504,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Langia,Q12754452,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Latreus,Q107552580,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Lelantos,Q3270327,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Lilaea,Q460094,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Limnaee,Q1825523,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Liriope,Q1815682,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Lotis,Q2465677,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Lycabas,Q124821370,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Lycotas,Q124767454,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Lycus,Q124654213,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Lydos,Q946281,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Lysis of Taras,Q720939,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Makron,Q427706,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Melite,Q126833753,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Merope,Q427122,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Messeis,Q107313059,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Metagenes,Q1176269,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Methone,Q3855694,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Metis,Q190565,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Metope,Q1237258,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Mimas,Q125813526,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Mis,Q138447956,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Mnemosyne,Q102884,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Mnesilochus,Q1178108,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Myrtoessa,Q10592638,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,female,Neaira,Q431067,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Nearchos,Q330410,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Nemea,Q1977078,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Nemesis,Q185747,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,unknown,Nessus,Q466866,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Nicocles,Q715078,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Nikosthenes,Q275165,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Oceanus,Q161419,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Oenone,Q858671,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Oikopheles,Q1356545,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,unknown,Olymbros,Q126552519,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Onesimos,Q475054,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Orseis,Q979627,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,unknown,Ostasos,Q126552589,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Pallas,Q457294,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Paria,Q12757019,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Pegasis,Q10622216,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Peitho,Q611171,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Periander,Q11941122,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Periboea,Q17197552,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Perses,Q660924,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Phaenias of Eresus,Q943529,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,unknown,Pharmakeia,Q126710308,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Philyra,Q398524,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Phlegraeus,Q126118957,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Phocylides,Q972799,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Phoebe,Q183281,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Phoenissa,Q106808293,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Pirene,Q4843985,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Pitane,Q25393568,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Plataea,Q6078094,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Pleione,Q463865,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Plouto,Q662968,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Polkan,Q1990860,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Polyxo,Q2103187,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Praxithea,Q13058657,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Pronoe,Q2112864,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Pylenor,Q16327570,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Pyracmus,Q125274680,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Rhodos,Q641286,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Rhoecus,Q12758406,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Rhoetus,Q124962285,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Sakonides,Q1331545,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Salmacis,Q828579,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Samia,Q12884308,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Sinope,Q1539539,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Skythes,Q1297344,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Smikros,Q510558,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,unknown,Stilbe,Q1576404,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Stilbon,Q7616947,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Strophia,Q3661549,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,male,Styphelus,Q125377972,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Styx,Q542758,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Symaithis,Q28224106,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,ancient_person,male,Theodorus,Q139020003,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Thronia,Q135921774,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Thyia,Q949266,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Tiasa,Q7800294,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Tyche,Q213440,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,Zeuxo,Q197039,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
7,Greek,base_7,mythology,female,mother of Aetolus,Q122964728,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,male,Abaris,Q305570,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,male,Abellio,Q318682,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,male,Acmon,Q420261,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,male,Acron,Q16160516,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,female,Aeternitas,Q381914,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,unknown,Agdistis,Q392120,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,male,Aius Locutius,Q411066,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Ambrose,Q43689,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,male,Amulius,Q889656,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,female,Ancaria,Q3615151,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,male,Anextiomarus,Q529652,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,female,Anna,Q559304,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,female,Anna Perenna,Q539796,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,female,Annona,Q581656,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
