name_base_id,name_base,coverage_kind,country_code,source_region,source_year,source_rank,gender,localized_name,romanized_name,source_population,source_note,source_dataset,source_license
"6","Nordic","regional_proxy","DK","","2022","1","male","William","William","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","DK","","2022","2","female","Alma","Alma","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","DK","","2022","2","male","Oscar","Oscar","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","DK","","2022","3","female","Nora","Nora","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","DK","","2022","3","male","Carl","Carl","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","DK","","2022","4","female","Ida","Ida","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","DK","","2022","4","male","Malthe","Malthe","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","DK","","2022","5","female","Freja","Freja","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","DK","","2022","5","male","Emil","Emil","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","DK","","2022","6","female","Sofia","Sofia","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","DK","","2022","6","male","Valdemar","Valdemar","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","DK","","2022","7","female","Luna","Luna","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","DK","","2022","7","male","Noah","Noah","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","DK","","2022","8","female","Olivia","Olivia","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","DK","","2022","8","male","Aksel","Aksel","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","DK","","2022","9","female","Agnes","Agnes","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","DK","","2022","9","male","August","August","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","DK","","2022","10","female","Asta","Asta","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","DK","","2022","10","male","Theo","Theo","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","DK","","2022","11","female","Clara","Clara","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","DK","","2022","12","female","Emma","Emma","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","DK","","2022","13","female","Frida","Frida","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","DK","","2022","14","female","Alberte","Alberte","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","FO","Faroe Islands","2021","1","female","Lea","Lea","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","FO","Faroe Islands","2021","1","male","Jónas","Jónas","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","FO","Faroe Islands","2021","2","female","Lív","Lív","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","FO","Faroe Islands","2021","2","male","Nóa","Nóa","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","FO","Faroe Islands","2021","3","female","Emma","Emma","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","FO","Faroe Islands","2021","3","male","Andrias","Andrias","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","FO","Faroe Islands","2021","4","female","Julia","Julia","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","FO","Faroe Islands","2021","4","male","Jógvan","Jógvan","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","FO","Faroe Islands","2021","5","female","Ria","Ria","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","FO","Faroe Islands","2021","5","male","Markus","Markus","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","FO","Faroe Islands","2021","6","female","Sólja","Sólja","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","FO","Faroe Islands","2021","6","male","Mattias","Mattias","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","FO","Faroe Islands","2021","7","female","Hjørdis","Hjørdis","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","FO","Faroe Islands","2021","7","male","Adrian","Adrian","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","FO","Faroe Islands","2021","8","female","Isabella","Isabella","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","FO","Faroe Islands","2021","8","male","Gilli","Gilli","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","FO","Faroe Islands","2021","9","female","Nora","Nora","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","FO","Faroe Islands","2021","9","male","Jákup","Jákup","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","FO","Faroe Islands","2021","10","female","Ronja","Ronja","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","FO","Faroe Islands","2021","10","male","Tróndur","Tróndur","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","FO","Faroe Islands","2021","11","female","Sofía","Sofía","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","FO","Faroe Islands","2021","12","female","Vár","Vár","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","IS","","2021","1","female","Embla","Embla","Babies born","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","IS","","2021","1","male","Aron","Aron","Babies born","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","IS","","2021","2","female","Emilía","Emilía","Babies born","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","IS","","2021","2","male","Jökull","Jökull","Babies born","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","IS","","2021","3","female","Sara","Sara","Babies born","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","IS","","2021","3","male","Alexander","Alexander","Babies born","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","IS","","2021","4","female","Sóley","Sóley","Babies born","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","IS","","2021","4","male","Kári","Kári","Babies born","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","IS","","2021","5","female","Aþena","Aþena","Babies born","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","IS","","2021","5","male","Emil","Emil","Babies born","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","IS","","2021","6","female","Matthildur","Matthildur","Babies born","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","IS","","2021","6","male","Jón","Jón","Babies born","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","IS","","2021","7","female","Katla","Katla","Babies born","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","IS","","2021","7","male","Óliver","Óliver","Babies born","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","IS","","2021","8","female","Guðrún","Guðrún","Babies born","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","IS","","2021","8","male","Matthías","Matthías","Babies born","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","IS","","2021","9","female","Eva","Eva","Babies born","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","IS","","2021","9","male","Mikael","Mikael","Babies born","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","IS","","2021","10","female","Saga","Saga","Babies born","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","IS","","2021","10","male","Atlas","Atlas","Babies born","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","IS","","2021","11","female","Viktoría","Viktoría","Babies born","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","IS","","2021","11","male","Elmar","Elmar","Babies born","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","NO","","2022","1","female","Nora","Nora","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","NO","","2022","1","male","Jakob","Jakob","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","NO","","2022","2","female","Emma","Emma","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","NO","","2022","2","male","Noah","Noah","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","NO","","2022","3","female","Olivia","Olivia","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","NO","","2022","3","male","Emil","Emil","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","NO","","2022","4","female","Ella","Ella","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","NO","","2022","4","male","Lucas","Lucas","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","NO","","2022","5","female","Sofie","Sofie","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","NO","","2022","5","male","Oliver","Oliver","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","NO","","2022","6","female","Leah","Leah","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","NO","","2022","6","male","Isak","Isak","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","NO","","2022","7","female","Frida","Frida","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","NO","","2022","7","male","William","William","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","NO","","2022","8","female","Iben","Iben","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","NO","","2022","8","male","Filip","Filip","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","NO","","2022","9","female","Sofia","Sofia","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","NO","","2022","9","male","Aksel","Aksel","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","NO","","2022","10","female","Sara","Sara","","","popular-names-by-country-dataset","CC0-1.0"
"6","Nordic","regional_proxy","NO","","2022","10","male","Theodor","Theodor","","","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","CY","","2011","1","female","Μαρία","Maria","","Census","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","CY","","2011","1","male","Ανδρέας","Andreas","","Census","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","CY","","2011","2","female","Ελένη","Eleni","","Census","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","CY","","2011","2","male","Γεώργιος","Georgios","","Census","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","CY","","2011","3","female","Ανδρούλα","Androula","","Census","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","CY","","2011","3","male","Κωνσταντίνος","Konstantinos","","Census","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","CY","","2011","4","female","Γεωργία","Georgia","","Census","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","CY","","2011","4","male","Χρήστος","Christos","","Census","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","CY","","2011","5","female","Παναγιώτα","Panagiota","","Census","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","CY","","2011","5","male","Νικόλαος","Nikolaos","","Census","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","CY","","2011","6","female","Άννα","Anna","","Census","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","CY","","2011","6","male","Μιχάλης","Michalis","","Census","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","CY","","2011","7","female","Χριστίνα","Christina","","Census","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","CY","","2011","7","male","Παναγιώτης","Panagiotis","","Census","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","CY","","2011","8","female","Κατερίνα","Katerina","","Census","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","CY","","2011","8","male","Ιωάννης","Ioannis","","Census","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","CY","","2011","9","female","Ιωάννα","Ioanna","","Census","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","CY","","2011","9","male","Μάριος","Marios","","Census","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","CY","","2011","10","female","Κυριακή","Kyriaki","","Census","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","CY","","2011","10","male","Δημήτριος","Dimitrios","","Census","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","GR","","2010","1","female","Μαρία","Maria","","","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","GR","","2010","1","male","Γεώργιος","Georgios","","","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","GR","","2010","2","female","Ελένη","Eleni","","","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","GR","","2010","2","male","Ιωάννης","Ioannis","","","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","GR","","2010","3","female","Αικατερίνη","Aikaterini","","","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","GR","","2010","3","male","Κωνσταντίνος","Konstantinos","","","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","GR","","2010","4","female","Βασιλική","Vasiliki","","","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","GR","","2010","4","male","Δημήτριος","Dimitrios","","","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","GR","","2010","5","female","Σοφία","Sophia","","","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","GR","","2010","5","male","Νικόλαος","Nikolaos","","","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","GR","","2010","6","female","Αγγελική","Angeliki","","","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","GR","","2010","6","male","Παναγιώτης","Panagiotis","","","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","GR","","2010","7","female","Giorgia","Georgia","","","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","GR","","2010","7","male","Βασίλειος","Vasileios","","","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","GR","","2010","8","female","Γεωργία","Gogo","","","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","GR","","2010","8","male","Χρήστος","Christos","","","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","GR","","2010","9","female","Δήμητρα","Dimitra","","","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","GR","","2010","9","male","Αθανάσιος","Athanasios","","","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","GR","","2010","10","female","Κωνσταντίνα","Konstantina","","","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","GR","","2010","10","male","Μιχαήλ","Michail","","","popular-names-by-country-dataset","CC0-1.0"
"7","Greek","direct_country","GR","","2010","11","female","Παρασκευή","Paraskevi","","","popular-names-by-country-dataset","CC0-1.0"
"8","Roman","modern_language_proxy","IT","","2021","1","female","Sofia","Sofia","","","popular-names-by-country-dataset","CC0-1.0"
"8","Roman","modern_language_proxy","IT","","2021","1","male","Leonardo","Leonardo","","","popular-names-by-country-dataset","CC0-1.0"
"8","Roman","modern_language_proxy","IT","","2021","2","female","Aurora","Aurora","","","popular-names-by-country-dataset","CC0-1.0"
"8","Roman","modern_language_proxy","IT","","2021","2","male","Alessandro","Alessandro","","","popular-names-by-country-dataset","CC0-1.0"
"8","Roman","modern_language_proxy","IT","","2021","3","female","Giulia","Giulia","","","popular-names-by-country-dataset","CC0-1.0"
"8","Roman","modern_language_proxy","IT","","2021","3","male","Tommaso","Tommaso","","","popular-names-by-country-dataset","CC0-1.0"
"8","Roman","modern_language_proxy","IT","","2021","4","female","Ginevra","Ginevra","","","popular-names-by-country-dataset","CC0-1.0"
"8","Roman","modern_language_proxy","IT","","2021","4","male","Francesco","Francesco","","","popular-names-by-country-dataset","CC0-1.0"
"8","Roman","modern_language_proxy","IT","","2021","5","female","Beatrice","Beatrice","","","popular-names-by-country-dataset","CC0-1.0"
"8","Roman","modern_language_proxy","IT","","2021","5","male","Lorenzo","Lorenzo","","","popular-names-by-country-dataset","CC0-1.0"
"8","Roman","modern_language_proxy","IT","","2021","6","female","Alice","Alice","","","popular-names-by-country-dataset","CC0-1.0"
"8","Roman","modern_language_proxy","IT","","2021","6","male","Edoardo","Edoardo","","","popular-names-by-country-dataset","CC0-1.0"
"8","Roman","modern_language_proxy","IT","","2021","7","female","Vittoria","Vittoria","","","popular-names-by-country-dataset","CC0-1.0"
"8","Roman","modern_language_proxy","IT","","2021","7","male","Mattia","Mattia","","","popular-names-by-country-dataset","CC0-1.0"
"8","Roman","modern_language_proxy","IT","","2021","8","female","Emma","Emma","","","popular-names-by-country-dataset","CC0-1.0"
"8","Roman","modern_language_proxy","IT","","2021","8","male","Riccardo","Riccardo","","","popular-names-by-country-dataset","CC0-1.0"
"8","Roman","modern_language_proxy","IT","","2021","9","female","Ludovica","Ludovica","","","popular-names-by-country-dataset","CC0-1.0"
"8","Roman","modern_language_proxy","IT","","2021","9","male","Gabriele","Gabriele","","","popular-names-by-country-dataset","CC0-1.0"
"8","Roman","modern_language_proxy","IT","","2021","10","female","Matilde","Matilde","","","popular-names-by-country-dataset","CC0-1.0"
"8","Roman","modern_language_proxy","IT","","2021","10","male","Andrea","Andrea","","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","EE","","2022","1","female","Sofia","Sofia","","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","EE","","2022","1","male","Oskar","Oskar","","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","EE","","2022","2","female","Mia","Mia","","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","EE","","2022","2","male","Sebastian","Sebastian","","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","EE","","2022","3","female","Eva","Eva","","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","EE","","2022","3","male","Mark","Mark","","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","EE","","2022","4","female","Lenna","Lenna","","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","EE","","2022","4","male","Hugo","Hugo","","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","EE","","2022","5","female","Marta","Marta","","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","EE","","2022","5","male","Robin","Robin","","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","EE","","2022","6","female","Amelia","Amelia","","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","EE","","2022","6","male","Martin","Martin","","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","EE","","2022","7","female","Elli","Elli","","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","EE","","2022","7","male","David","David","","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","EE","","2022","8","female","Maria","Maria","","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","EE","","2022","8","male","Lukas","Lukas","","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","EE","","2022","9","female","Sandra","Sandra","","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","EE","","2022","9","male","Aron","Aron","","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","EE","","2022","10","female","Alisa","Alisa","","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","EE","","2022","10","male","Rasmus","Rasmus","","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","FI","","2022","1","female","Olivia","Olivia","Babies born among Finnish speakers","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","FI","","2022","1","male","Leo","Leo","Babies born among Finnish speakers","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","FI","","2022","2","female","Aino","Aino","Babies born among Finnish speakers","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","FI","","2022","2","male","Väinö","Väinö","Babies born among Finnish speakers","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","FI","","2022","3","female","Aada","Aada","Babies born among Finnish speakers","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","FI","","2022","3","male","Eino","Eino","Babies born among Finnish speakers","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","FI","","2022","4","female","Lilja","Lilja","Babies born among Finnish speakers","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","FI","","2022","4","male","Oliver","Oliver","Babies born among Finnish speakers","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","FI","","2022","5","female","Eevi","Eevi","Babies born among Finnish speakers","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","FI","","2022","5","male","Elias","Elias","Babies born among Finnish speakers","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","FI","","2022","6","female","Isla","Isla","Babies born among Finnish speakers","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","FI","","2022","6","male","Onni","Onni","Babies born among Finnish speakers","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","FI","","2022","7","female","Helmi","Helmi","Babies born among Finnish speakers","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","FI","","2022","7","male","Emil","Emil","Babies born among Finnish speakers","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","FI","","2022","8","female","Venla","Venla","Babies born among Finnish speakers","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","FI","","2022","8","male","Eeli","Eeli","Babies born among Finnish speakers","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","FI","","2022","9","female","Sofia","Sofia","Babies born among Finnish speakers","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","FI","","2022","9","male","Toivo","Toivo","Babies born among Finnish speakers","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","FI","","2022","10","female","Ellen","Ellen","Babies born among Finnish speakers","","popular-names-by-country-dataset","CC0-1.0"
"9","Finnic","regional_proxy","FI","","2022","10","male","Leevi","Leevi","Babies born among Finnish speakers","","popular-names-by-country-dataset","CC0-1.0"
"10","Korean","direct_country","KR","","2019","1","female","지안","Ji-an","","","popular-names-by-country-dataset","CC0-1.0"
"10","Korean","direct_country","KR","","2019","1","male","서준","Seo-jun","","","popular-names-by-country-dataset","CC0-1.0"
"10","Korean","direct_country","KR","","2019","2","female","하윤","Ha-yoon","","","popular-names-by-country-dataset","CC0-1.0"
"10","Korean","direct_country","KR","","2019","2","male","하준","Ha-joon","","","popular-names-by-country-dataset","CC0-1.0"
"10","Korean","direct_country","KR","","2019","3","female","서아","Seo-ah","","","popular-names-by-country-dataset","CC0-1.0"
"10","Korean","direct_country","KR","","2019","3","male","도윤","Do-yun","","","popular-names-by-country-dataset","CC0-1.0"
"10","Korean","direct_country","KR","","2019","4","female","하은","Ha-eun","","","popular-names-by-country-dataset","CC0-1.0"
"10","Korean","direct_country","KR","","2019","4","male","은우","Eun-woo","","","popular-names-by-country-dataset","CC0-1.0"
"10","Korean","direct_country","KR","","2019","5","female","서윤","Seo-yun","","","popular-names-by-country-dataset","CC0-1.0"
"10","Korean","direct_country","KR","","2019","5","male","시우","Si-woo","","","popular-names-by-country-dataset","CC0-1.0"
"10","Korean","direct_country","KR","","2019","6","female","하린","Ha-rin","","","popular-names-by-country-dataset","CC0-1.0"
"10","Korean","direct_country","KR","","2019","6","male","지호","Ji-ho","","","popular-names-by-country-dataset","CC0-1.0"
"10","Korean","direct_country","KR","","2019","7","female","지유","Ji-yoo","","","popular-names-by-country-dataset","CC0-1.0"
"10","Korean","direct_country","KR","","2019","7","male","예준","Ye-jun","","","popular-names-by-country-dataset","CC0-1.0"
"10","Korean","direct_country","KR","","2019","8","female","지우","Ji-woo","","","popular-names-by-country-dataset","CC0-1.0"
"10","Korean","direct_country","KR","","2019","8","male","유준","Yu-jun","","","popular-names-by-country-dataset","CC0-1.0"
"10","Korean","direct_country","KR","","2019","9","female","수아","Soo-ah","","","popular-names-by-country-dataset","CC0-1.0"
"10","Korean","direct_country","KR","","2019","9","male","주원","Ju-won","","","popular-names-by-country-dataset","CC0-1.0"
"10","Korean","direct_country","KR","","2019","10","female","지아","Ji-a","","","popular-names-by-country-dataset","CC0-1.0"
"10","Korean","direct_country","KR","","2019","10","male","민준","Min-jun","","","popular-names-by-country-dataset","CC0-1.0"
"11","Chinese","regional_proxy","CN","","2022","1","female","若汐","Ruòxī","","","popular-names-by-country-dataset","CC0-1.0"
"11","Chinese","regional_proxy","CN","","2022","1","male","沐宸","Mùchén","","","popular-names-by-country-dataset","CC0-1.0"
"11","Chinese","regional_proxy","CN","","2022","2","female","一诺","Yīnuò","","","popular-names-by-country-dataset","CC0-1.0"
"11","Chinese","regional_proxy","CN","","2022","2","male","浩宇","Hàoyǔ","","","popular-names-by-country-dataset","CC0-1.0"
"11","Chinese","regional_proxy","CN","","2022","3","female","艺涵","Yìhán","","","popular-names-by-country-dataset","CC0-1.0"
"11","Chinese","regional_proxy","CN","","2022","3","male","沐辰","Mùchén","","","popular-names-by-country-dataset","CC0-1.0"
"11","Chinese","regional_proxy","CN","","2022","4","female","依诺","Yīnuò","","","popular-names-by-country-dataset","CC0-1.0"
"11","Chinese","regional_proxy","CN","","2022","4","male","茗泽","Míngzé","","","popular-names-by-country-dataset","CC0-1.0"
"11","Chinese","regional_proxy","CN","","2022","5","female","梓涵","Zǐhán","","","popular-names-by-country-dataset","CC0-1.0"
"11","Chinese","regional_proxy","CN","","2022","5","male","奕辰","Yìchén","","","popular-names-by-country-dataset","CC0-1.0"
"11","Chinese","regional_proxy","CN","","2022","6","female","苡沫","Yǐmò","","","popular-names-by-country-dataset","CC0-1.0"
"11","Chinese","regional_proxy","CN","","2022","6","male","宇泽","Yǔzé","","","popular-names-by-country-dataset","CC0-1.0"
"11","Chinese","regional_proxy","CN","","2022","7","female","雨桐","Yǔtóng","","","popular-names-by-country-dataset","CC0-1.0"
"11","Chinese","regional_proxy","CN","","2022","7","male","浩然","Hàorán","","","popular-names-by-country-dataset","CC0-1.0"
"11","Chinese","regional_proxy","CN","","2022","8","female","欣怡","Xīnyí","","","popular-names-by-country-dataset","CC0-1.0"
"11","Chinese","regional_proxy","CN","","2022","8","male","奕泽","Yìzé","","","popular-names-by-country-dataset","CC0-1.0"
"11","Chinese","regional_proxy","CN","","2022","9","female","语桐","Yǔtóng","","","popular-names-by-country-dataset","CC0-1.0"
